area,bedrooms,bathrooms,floors,parking,property_age,location,property_type,price
1744.0,3,3.0,2,2.0,35.0,Delhi,Independent House,20940000.0
1413.0,2,2.0,3,0.0,14.0,Mumbai,Independent House,26350000.0
985.0,2,1.0,1,2.0,0.0,Hyderabad,Apartment,10800000.0
1149.0,2,2.0,1,1.0,1.0,Mumbai,Apartment,21940000.0
2138.0,4,4.0,1,0.0,36.0,Delhi,Apartment,20420000.0
2043.0,3,3.0,2,2.0,0.0,Hyderabad,Independent House,22610000.0
1585.0,3,3.0,2,1.0,32.0,Chennai,Independent House,17730000.0
1172.0,2,2.0,3,2.0,33.0,Mumbai,Independent House,19370000.0
896.0,1,1.0,2,0.0,2.0,Chennai,Apartment,10820000.0
1235.0,2,2.0,2,0.0,36.0,Delhi,Independent House,13060000.0
3115.0,5,5.0,3,3.0,39.0,Bangalore,Villa,36600000.0
1421.0,2,1.0,1,0.0,13.0,Bangalore,Apartment,17390000.0
1589.0,3,2.0,3,1.0,43.0,Kolkata,Independent House,9500000.0
1263.0,2,2.0,1,1.0,18.0,Mumbai,Apartment,20380000.0
1553.0,3,3.0,1,0.0,22.0,Delhi,Apartment,21700000.0
1155.0,2,2.0,2,1.0,8.0,Chennai,Apartment,12640000.0
868.0,1,1.0,2,1.0,43.0,Bangalore,Apartment,6850000.0
566.0,1,1.0,2,1.0,18.0,Delhi,Apartment,6600000.0
899.0,1,1.0,1,2.0,15.0,Pune,Apartment,9080000.0
2633.0,5,5.0,3,1.0,8.0,Mumbai,Independent House,52700000.0
519.0,1,1.0,1,1.0,45.0,Hyderabad,Apartment,3350000.0
1170.0,2,,1,1.0,15.0,Mumbai,Independent House,17610000.0
1705.0,3,3.0,1,1.0,45.0,Mumbai,Independent House,24330000.0
1007.0,2,2.0,2,2.0,42.0,Pune,Apartment,8170000.0
1635.0,3,3.0,2,0.0,21.0,Mumbai,Independent House,35160000.0
1577.0,3,2.0,2,2.0,28.0,Hyderabad,Independent House,13550000.0
1362.0,2,1.0,2,1.0,40.0,Chennai,Apartment,9670000.0
1988.0,3,2.0,2,3.0,36.0,Mumbai,Villa,35650000.0
2990.0,5,4.0,3,3.0,11.0,Chennai,Villa,38770000.0
1159.0,2,2.0,2,0.0,1.0,Kolkata,Apartment,11100000.0
2975.0,5,4.0,2,2.0,30.0,Mumbai,Villa,52440000.0
906.0,1,1.0,2,1.0,44.0,Mumbai,Apartment,9690000.0
2644.0,5,5.0,3,1.0,16.0,Hyderabad,Independent House,24100000.0
583.0,1,1.0,1,2.0,19.0,Bangalore,Apartment,6910000.0
1436.0,2,1.0,1,2.0,20.0,Kolkata,Apartment,10690000.0
1041.0,2,2.0,1,1.0,36.0,Pune,Independent House,8600000.0
2139.0,4,3.0,1,0.0,22.0,Chennai,Independent House,20100000.0
904.0,1,1.0,2,1.0,44.0,Pune,Apartment,6810000.0
1931.0,3,2.0,2,1.0,4.0,Delhi,Apartment,27940000.0
1926.0,3,2.0,1,1.0,14.0,Delhi,Independent House,24850000.0
1410.0,2,1.0,1,1.0,38.0,Mumbai,Independent House,19630000.0
590.0,1,,2,1.0,35.0,Pune,Apartment,5100000.0
1508.0,2,2.0,2,1.0,42.0,Bangalore,Independent House,12720000.0
1366.0,2,2.0,2,0.0,1.0,Mumbai,Apartment,28840000.0
1419.0,2,1.0,1,1.0,11.0,Delhi,Independent House,21250000.0
2300.0,4,4.0,1,1.0,37.0,Mumbai,Independent House,35830000.0
607.0,1,1.0,1,0.0,20.0,Mumbai,Apartment,8840000.0
1463.0,2,1.0,2,1.0,27.0,Mumbai,Apartment,23890000.0
1818.0,3,3.0,3,1.0,36.0,Mumbai,Independent House,28040000.0
1389.0,2,2.0,3,0.0,30.0,Bangalore,Independent House,14520000.0
500.0,1,1.0,2,1.0,15.0,Pune,Apartment,5400000.0
1582.0,3,3.0,1,0.0,28.0,Mumbai,Independent House,24940000.0
1263.0,2,1.0,1,1.0,29.0,Mumbai,Apartment,15580000.0
1119.0,2,2.0,3,1.0,22.0,Mumbai,Independent House,18830000.0
1166.0,2,1.0,1,0.0,17.0,Mumbai,Apartment,17330000.0
1206.0,2,1.0,1,0.0,,Delhi,Apartment,16900000.0
1787.0,3,2.0,1,2.0,9.0,Mumbai,Apartment,32330000.0
1516.0,2,2.0,1,1.0,36.0,Delhi,Apartment,15070000.0
3130.0,5,4.0,1,1.0,42.0,Bangalore,Independent House,33080000.0
1267.0,2,1.0,2,1.0,34.0,Delhi,Apartment,14380000.0
862.0,1,1.0,1,0.0,21.0,Kolkata,Independent House,7650000.0
729.0,1,1.0,1,2.0,32.0,Bangalore,Apartment,7210000.0
982.0,2,1.0,1,1.0,16.0,Delhi,Apartment,15860000.0
2897.0,5,5.0,1,3.0,26.0,Chennai,Villa,33260000.0
3001.0,5,4.0,3,3.0,17.0,Mumbai,Villa,69780000.0
1687.0,3,3.0,1,0.0,35.0,Pune,Apartment,13770000.0
1229.0,2,2.0,1,1.0,12.0,Bangalore,Apartment,15080000.0
809.0,1,1.0,1,1.0,18.0,Delhi,Apartment,11850000.0
1750.0,3,2.0,3,3.0,4.0,Delhi,Villa,35470000.0
603.0,1,1.0,2,1.0,12.0,Mumbai,Apartment,10410000.0
1319.0,2,2.0,1,0.0,40.0,Delhi,Apartment,15070000.0
738.0,1,1.0,1,0.0,37.0,Mumbai,Apartment,10170000.0
2644.0,5,4.0,1,2.0,6.0,Bangalore,Villa,55360000.0
3114.0,5,4.0,2,1.0,12.0,Bangalore,Villa,43560000.0
3450.0,6,5.0,1,2.0,22.0,Mumbai,Villa,71090000.0
1337.0,2,2.0,2,0.0,31.0,Bangalore,Apartment,12630000.0
982.0,2,2.0,2,2.0,3.0,Mumbai,Apartment,17790000.0
1927.0,3,3.0,3,0.0,8.0,Delhi,Independent House,27850000.0
566.0,1,1.0,1,0.0,28.0,Pune,Apartment,5870000.0
1784.0,3,3.0,1,2.0,22.0,Mumbai,Apartment,29780000.0
942.0,1,1.0,2,1.0,16.0,Bangalore,Apartment,11030000.0
1517.0,2,1.0,2,2.0,30.0,Chennai,Apartment,14780000.0
1442.0,2,2.0,1,1.0,14.0,Bangalore,Apartment,16470000.0
662.0,1,1.0,2,0.0,27.0,Mumbai,Apartment,9370000.0
1420.0,2,2.0,1,2.0,25.0,Mumbai,Villa,28930000.0
1633.0,3,3.0,3,1.0,5.0,Mumbai,Independent House,34570000.0
1300.0,2,1.0,1,1.0,11.0,Bangalore,Independent House,14840000.0
1552.0,3,2.0,3,1.0,8.0,Bangalore,Independent House,21200000.0
4139.0,6,5.0,2,2.0,31.0,Pune,Villa,45890000.0
2389.0,4,4.0,3,2.0,34.0,Mumbai,Villa,44230000.0
1167.0,2,2.0,1,1.0,28.0,Delhi,Apartment,13290000.0
1134.0,2,2.0,1,1.0,39.0,Mumbai,Apartment,13870000.0
1955.0,3,2.0,2,0.0,7.0,Mumbai,Apartment,36510000.0
2007.0,3,2.0,3,1.0,0.0,Delhi,Independent House,38690000.0
1349.0,2,2.0,1,0.0,19.0,Pune,Apartment,13130000.0
1625.0,3,2.0,3,0.0,16.0,Chennai,Independent House,16050000.0
735.0,1,1.0,2,1.0,6.0,Bangalore,Independent House,9880000.0
1226.0,2,2.0,1,1.0,32.0,Mumbai,Apartment,17710000.0
2159.0,4,4.0,2,3.0,30.0,Chennai,Villa,26960000.0
2014.0,3,2.0,2,1.0,32.0,Hyderabad,Independent House,19440000.0
1567.0,3,3.0,1,1.0,14.0,Mumbai,Apartment,26880000.0
1370.0,2,2.0,2,1.0,16.0,Delhi,Apartment,16950000.0
1216.0,2,2.0,1,1.0,18.0,Hyderabad,Apartment,11370000.0
1520.0,2,2.0,1,1.0,24.0,Hyderabad,Apartment,13160000.0
1415.0,2,1.0,1,0.0,39.0,Chennai,Apartment,11900000.0
2619.0,4,3.0,3,1.0,3.0,Delhi,Independent House,39550000.0
1523.0,2,1.0,2,2.0,23.0,Mumbai,Apartment,26350000.0
1536.0,3,3.0,1,1.0,19.0,Kolkata,Apartment,9800000.0
1848.0,3,3.0,1,1.0,10.0,Delhi,Apartment,26590000.0
1216.0,2,1.0,1,1.0,43.0,Bangalore,Apartment,11300000.0
1344.0,2,1.0,1,1.0,17.0,Mumbai,Apartment,21840000.0
2719.0,5,5.0,1,1.0,28.0,Bangalore,Independent House,29660000.0
1741.0,3,2.0,2,2.0,31.0,Kolkata,Independent House,11950000.0
1601.0,3,3.0,1,2.0,8.0,Delhi,Apartment,22430000.0
1435.0,2,2.0,1,0.0,12.0,Pune,Independent House,17770000.0
1675.0,3,2.0,3,1.0,30.0,Delhi,Villa,27820000.0
809.0,1,1.0,2,1.0,32.0,Bangalore,Apartment,8100000.0
1661.0,3,3.0,3,1.0,11.0,Mumbai,Independent House,33910000.0
3781.0,6,5.0,2,1.0,1.0,Chennai,Villa,54280000.0
1492.0,2,2.0,2,2.0,1.0,Bangalore,Apartment,20800000.0
1059.0,2,1.0,1,1.0,11.0,Mumbai,Apartment,21330000.0
1718.0,3,3.0,2,1.0,0.0,Chennai,Independent House,20950000.0
1575.0,3,3.0,1,1.0,36.0,Bangalore,Independent House,14320000.0
2607.0,4,4.0,3,1.0,32.0,Mumbai,Independent House,49580000.0
1093.0,2,2.0,2,1.0,34.0,Delhi,Apartment,11940000.0
2420.0,4,3.0,2,1.0,18.0,Mumbai,Independent House,63670000.0
1399.0,2,2.0,2,2.0,38.0,Delhi,Apartment,15320000.0
672.0,1,1.0,3,1.0,10.0,Mumbai,Independent House,14980000.0
1417.0,2,2.0,2,2.0,30.0,Chennai,Apartment,12140000.0
1223.0,2,1.0,2,0.0,15.0,Delhi,Apartment,16150000.0
2652.0,5,5.0,2,0.0,,Chennai,Independent House,31780000.0
1483.0,2,2.0,1,0.0,23.0,Delhi,Apartment,16610000.0
972.0,1,1.0,1,1.0,30.0,Mumbai,Apartment,13330000.0
803.0,1,1.0,2,2.0,23.0,Pune,Apartment,7410000.0
912.0,1,1.0,2,1.0,24.0,Kolkata,Apartment,6450000.0
2784.0,5,4.0,1,3.0,45.0,Mumbai,Villa,51690000.0
2266.0,4,3.0,3,1.0,15.0,Hyderabad,Villa,29600000.0
2448.0,4,3.0,1,0.0,31.0,Bangalore,Independent House,27080000.0
1956.0,3,2.0,2,1.0,28.0,Delhi,Independent House,24480000.0
1524.0,2,1.0,1,1.0,34.0,Delhi,Independent House,16090000.0
1124.0,2,1.0,1,1.0,14.0,Delhi,Independent House,16110000.0
1145.0,2,2.0,1,1.0,38.0,Pune,Apartment,8510000.0
2236.0,4,4.0,2,0.0,20.0,Pune,Independent House,22650000.0
1769.0,3,3.0,3,1.0,2.0,Delhi,Independent House,31740000.0
2264.0,4,4.0,3,3.0,14.0,Bangalore,Villa,40230000.0
2712.0,5,5.0,3,2.0,26.0,Mumbai,Villa,53640000.0
1327.0,2,1.0,3,1.0,23.0,Kolkata,Independent House,12030000.0
2844.0,5,4.0,1,2.0,41.0,Mumbai,Villa,50570000.0
1730.0,3,3.0,2,1.0,27.0,Bangalore,Independent House,20020000.0
1016.0,2,2.0,1,0.0,37.0,Mumbai,Independent House,19860000.0
924.0,1,1.0,1,2.0,38.0,Bangalore,Apartment,8610000.0
620.0,1,1.0,1,1.0,15.0,Chennai,Apartment,6140000.0
1337.0,2,1.0,3,1.0,37.0,Chennai,Independent House,10390000.0
1219.0,2,2.0,1,1.0,10.0,Delhi,Apartment,17040000.0
3909.0,6,5.0,3,1.0,1.0,Delhi,Villa,89870000.0
1667.0,3,3.0,2,2.0,1.0,Hyderabad,Apartment,19590000.0
4262.0,6,5.0,2,3.0,26.0,Chennai,Villa,51880000.0
1037.0,2,2.0,2,0.0,34.0,Pune,Independent House,10660000.0
1979.0,3,2.0,3,2.0,5.0,Chennai,Villa,31170000.0
1579.0,3,2.0,2,0.0,4.0,Bangalore,Independent House,22440000.0
1077.0,2,1.0,1,1.0,25.0,Bangalore,Independent House,12450000.0
667.0,1,1.0,1,2.0,43.0,Hyderabad,Independent House,5020000.0
2241.0,4,3.0,1,3.0,25.0,Mumbai,Villa,50270000.0
834.0,1,1.0,2,0.0,42.0,Delhi,Independent House,8870000.0
2161.0,4,4.0,3,1.0,12.0,,Independent House,28380000.0
1477.0,2,2.0,2,2.0,0.0,Chennai,Independent House,18570000.0
1762.0,3,3.0,3,0.0,4.0,Mumbai,Independent House,37210000.0
1113.0,2,1.0,1,2.0,36.0,Bangalore,Apartment,10530000.0
1954.0,3,2.0,2,2.0,2.0,Delhi,Apartment,28140000.0
1786.0,3,2.0,3,1.0,21.0,Pune,Independent House,20490000.0
1606.0,3,3.0,1,1.0,6.0,Delhi,Independent House,29390000.0
1919.0,3,2.0,2,2.0,26.0,Hyderabad,Independent House,21000000.0
1818.0,3,2.0,2,1.0,31.0,Kolkata,Apartment,12200000.0
2899.0,5,4.0,3,0.0,11.0,Delhi,Independent House,42750000.0
746.0,1,1.0,1,0.0,36.0,Kolkata,Apartment,3690000.0
1944.0,3,2.0,1,1.0,13.0,Mumbai,Independent House,37920000.0
2411.0,4,3.0,2,2.0,37.0,Mumbai,Independent House,33750000.0
1003.0,2,1.0,1,1.0,10.0,Delhi,Apartment,12600000.0
1133.0,2,1.0,2,,35.0,Hyderabad,Apartment,9360000.0
2571.0,4,4.0,2,1.0,12.0,Mumbai,Independent House,49810000.0
2783.0,5,5.0,3,1.0,3.0,Delhi,Villa,59300000.0
1499.0,2,1.0,1,1.0,11.0,Kolkata,Apartment,12340000.0
991.0,2,2.0,1,0.0,21.0,Hyderabad,Apartment,8050000.0
1677.0,3,2.0,1,2.0,27.0,Mumbai,Apartment,25000000.0
500.0,1,1.0,2,1.0,19.0,Bangalore,Independent House,6380000.0
1299.0,2,2.0,2,1.0,25.0,Delhi,Apartment,18410000.0
1301.0,2,1.0,1,2.0,36.0,Delhi,Apartment,13910000.0
932.0,1,1.0,2,1.0,7.0,Bangalore,Apartment,10960000.0
3460.0,6,5.0,1,2.0,0.0,Chennai,Villa,53730000.0
2366.0,4,4.0,2,1.0,43.0,Mumbai,Independent House,36260000.0
1842.0,3,3.0,1,2.0,40.0,Delhi,Villa,22380000.0
504.0,1,1.0,1,2.0,7.0,Bangalore,Apartment,6750000.0
1233.0,2,1.0,3,0.0,35.0,Mumbai,Independent House,21350000.0
1166.0,2,1.0,2,1.0,39.0,Mumbai,Apartment,12820000.0
2071.0,3,3.0,2,0.0,28.0,Bangalore,Independent House,18440000.0
2162.0,4,3.0,2,1.0,44.0,Chennai,Independent House,21680000.0
1319.0,2,1.0,1,2.0,35.0,Mumbai,Independent House,19310000.0
879.0,1,1.0,2,0.0,25.0,Hyderabad,Apartment,8370000.0
1493.0,2,1.0,1,1.0,30.0,Delhi,Apartment,20390000.0
1623.0,3,2.0,1,1.0,,Pune,Apartment,13110000.0
2615.0,4,4.0,3,3.0,4.0,Delhi,Villa,51380000.0
805.0,1,1.0,1,1.0,36.0,Mumbai,Apartment,12530000.0
2087.0,4,4.0,3,0.0,24.0,Bangalore,Independent House,22270000.0
1991.0,3,2.0,1,1.0,29.0,Bangalore,Apartment,21790000.0
1341.0,2,2.0,1,1.0,0.0,Kolkata,Apartment,11720000.0
2296.0,4,4.0,2,0.0,35.0,Chennai,Independent House,22500000.0
887.0,1,1.0,2,2.0,35.0,Mumbai,Independent House,14670000.0
1652.0,3,3.0,3,0.0,22.0,Bangalore,Independent House,16310000.0
3687.0,6,5.0,2,2.0,28.0,Hyderabad,Villa,44760000.0
903.0,1,1.0,2,1.0,9.0,Mumbai,Apartment,15280000.0
1045.0,2,2.0,2,0.0,30.0,Delhi,Apartment,12020000.0
1545.0,3,3.0,1,2.0,27.0,Mumbai,Apartment,21120000.0
1608.0,3,3.0,1,1.0,19.0,Mumbai,Apartment,23670000.0
2057.0,3,3.0,3,2.0,1.0,Bangalore,Independent House,28370000.0
1380.0,2,1.0,1,1.0,2.0,Hyderabad,Apartment,14670000.0
1078.0,2,2.0,2,1.0,15.0,Hyderabad,Apartment,9900000.0
1044.0,2,1.0,3,1.0,17.0,Mumbai,Independent House,19480000.0
3288.0,6,5.0,1,2.0,4.0,Hyderabad,Villa,48550000.0
1676.0,3,3.0,1,0.0,15.0,Chennai,Independent House,20090000.0
2069.0,3,,2,0.0,15.0,Chennai,Independent House,24910000.0
1654.0,3,3.0,1,2.0,42.0,Mumbai,Independent House,25000000.0
1323.0,2,2.0,2,1.0,41.0,Delhi,Apartment,13070000.0
1339.0,2,2.0,1,0.0,3.0,Hyderabad,Apartment,14800000.0
2126.0,4,4.0,3,2.0,27.0,Mumbai,Villa,53490000.0
2991.0,5,5.0,2,2.0,38.0,Bangalore,Villa,36110000.0
1289.0,2,2.0,1,2.0,23.0,Bangalore,Apartment,13930000.0
2331.0,4,3.0,1,0.0,16.0,Hyderabad,Independent House,27710000.0
3484.0,6,5.0,1,1.0,32.0,Delhi,Villa,50290000.0
1513.0,2,1.0,3,1.0,22.0,Delhi,Independent House,21690000.0
1790.0,3,3.0,1,2.0,40.0,Bangalore,Independent House,18020000.0
1438.0,2,2.0,2,,15.0,Bangalore,Apartment,15640000.0
1543.0,3,3.0,2,2.0,4.0,Chennai,Independent House,20860000.0
2692.0,5,4.0,1,2.0,45.0,Mumbai,Villa,45550000.0
1103.0,2,1.0,2,1.0,10.0,Delhi,Apartment,14450000.0
1072.0,2,2.0,2,0.0,0.0,Mumbai,Apartment,18490000.0
4313.0,6,5.0,1,3.0,19.0,Mumbai,Villa,90410000.0
1014.0,2,1.0,2,2.0,17.0,Chennai,Apartment,11570000.0
1412.0,2,1.0,2,1.0,23.0,Delhi,Apartment,19720000.0
1810.0,3,2.0,3,1.0,30.0,Mumbai,Independent House,28760000.0
1836.0,3,3.0,1,2.0,33.0,Mumbai,Independent House,30530000.0
1159.0,2,2.0,2,0.0,1.0,Chennai,Apartment,15660000.0
911.0,1,1.0,2,0.0,35.0,Bangalore,Apartment,7880000.0
2278.0,4,3.0,1,2.0,0.0,Delhi,Villa,50690000.0
1800.0,3,3.0,2,1.0,22.0,Bangalore,Apartment,18090000.0
1177.0,2,2.0,1,1.0,7.0,Mumbai,Apartment,23630000.0
1687.0,3,2.0,2,0.0,0.0,Chennai,Apartment,19260000.0
1117.0,2,1.0,1,1.0,12.0,Kolkata,Apartment,8070000.0
2183.0,4,3.0,1,2.0,15.0,Delhi,Villa,35590000.0
1475.0,2,2.0,1,1.0,32.0,Chennai,Independent House,13110000.0
2570.0,4,3.0,3,,8.0,Kolkata,Villa,28290000.0
2687.0,5,4.0,2,3.0,19.0,Pune,Villa,35810000.0
1197.0,2,2.0,3,2.0,3.0,Hyderabad,Independent House,12850000.0
1624.0,3,2.0,3,2.0,11.0,Delhi,Villa,34540000.0
1233.0,2,1.0,2,1.0,10.0,Pune,Apartment,11840000.0
1510.0,2,2.0,1,,31.0,Mumbai,Independent House,24900000.0
2064.0,3,2.0,2,2.0,13.0,Bangalore,Apartment,25080000.0
1149.0,2,1.0,2,0.0,45.0,Bangalore,Apartment,9880000.0
1349.0,2,2.0,1,1.0,19.0,Bangalore,Apartment,13750000.0
1740.0,3,3.0,1,0.0,25.0,Mumbai,Independent House,28440000.0
1019.0,2,1.0,1,0.0,40.0,Kolkata,Apartment,6300000.0
1574.0,3,3.0,1,1.0,3.0,Hyderabad,Apartment,15970000.0
1096.0,2,2.0,2,2.0,29.0,Delhi,Independent House,12900000.0
2500.0,4,4.0,1,0.0,34.0,Hyderabad,Independent House,23530000.0
1391.0,2,1.0,1,2.0,43.0,Pune,Apartment,11120000.0
1828.0,3,2.0,2,1.0,36.0,Hyderabad,Apartment,16450000.0
890.0,1,1.0,1,0.0,4.0,Pune,Apartment,8700000.0
3059.0,5,5.0,1,2.0,41.0,Mumbai,Villa,53970000.0
1014.0,2,2.0,1,1.0,28.0,Hyderabad,Apartment,8530000.0
1429.0,2,2.0,3,1.0,34.0,Pune,Independent House,12460000.0
1989.0,3,3.0,1,0.0,30.0,Bangalore,Independent House,19580000.0
1194.0,2,1.0,1,1.0,15.0,Kolkata,Apartment,7760000.0
1197.0,2,1.0,1,2.0,1.0,Bangalore,Apartment,15940000.0
901.0,1,1.0,1,2.0,8.0,Mumbai,Apartment,17490000.0
1715.0,3,3.0,2,1.0,8.0,Bangalore,Apartment,22180000.0
905.0,1,1.0,1,0.0,42.0,Mumbai,Apartment,10450000.0
2470.0,4,4.0,2,0.0,37.0,Hyderabad,Independent House,16380000.0
1233.0,2,2.0,2,1.0,22.0,Hyderabad,Apartment,9570000.0
1536.0,3,2.0,1,1.0,36.0,Mumbai,Apartment,20520000.0
2997.0,5,4.0,1,2.0,41.0,Hyderabad,Villa,26970000.0
3879.0,6,,3,2.0,13.0,Delhi,Villa,73080000.0
4818.0,6,5.0,1,1.0,17.0,Delhi,Villa,94880000.0
1702.0,3,3.0,1,1.0,42.0,Hyderabad,Apartment,13290000.0
2130.0,4,3.0,3,2.0,30.0,Mumbai,Villa,48430000.0
1935.0,3,2.0,1,1.0,19.0,Delhi,Independent House,24950000.0
2785.0,5,5.0,2,1.0,21.0,Kolkata,Villa,25720000.0
2129.0,4,3.0,3,1.0,33.0,Kolkata,Independent House,15620000.0
1787.0,3,2.0,2,1.0,21.0,Bangalore,Independent House,19790000.0
1276.0,2,2.0,1,0.0,19.0,Mumbai,Independent House,23820000.0
1302.0,2,2.0,1,1.0,20.0,Chennai,Apartment,12220000.0
1346.0,2,2.0,2,1.0,16.0,Bangalore,Apartment,16580000.0
505.0,1,1.0,1,2.0,9.0,Pune,Apartment,4830000.0
2386.0,4,3.0,1,2.0,44.0,Delhi,Independent House,26150000.0
966.0,1,1.0,1,2.0,23.0,Delhi,Apartment,12180000.0
839.0,1,1.0,2,2.0,30.0,Chennai,Apartment,8810000.0
646.0,1,1.0,1,0.0,14.0,Mumbai,Apartment,11430000.0
2079.0,4,4.0,1,2.0,10.0,Chennai,Apartment,19960000.0
1211.0,2,2.0,1,1.0,5.0,Delhi,Apartment,17140000.0
1373.0,2,1.0,2,0.0,7.0,Hyderabad,Apartment,14270000.0
2763.0,5,4.0,3,2.0,41.0,Mumbai,Villa,53490000.0
1272.0,2,2.0,1,0.0,10.0,Bangalore,Apartment,13500000.0
2690.0,5,4.0,2,2.0,9.0,Bangalore,Villa,40230000.0
767.0,1,1.0,2,0.0,14.0,Mumbai,Apartment,12780000.0
1105.0,2,1.0,1,2.0,36.0,Hyderabad,Apartment,7730000.0
1942.0,3,2.0,1,0.0,6.0,Delhi,Independent House,32540000.0
827.0,1,1.0,1,1.0,14.0,Pune,Apartment,8100000.0
3548.0,6,5.0,3,3.0,17.0,Pune,Villa,49120000.0
-2422.0,4,3.0,3,2.0,18.0,Chennai,Villa,28210000.0
1598.0,3,3.0,2,1.0,22.0,Mumbai,Independent House,31320000.0
848.0,1,1.0,1,2.0,40.0,Mumbai,Apartment,11890000.0
3273.0,6,5.0,3,1.0,19.0,Kolkata,Villa,32480000.0
2396.0,4,3.0,1,1.0,3.0,Kolkata,Villa,26740000.0
1368.0,2,2.0,2,1.0,32.0,Delhi,Apartment,16340000.0
2438.0,4,3.0,1,0.0,35.0,Delhi,Independent House,28390000.0
1094.0,2,2.0,3,1.0,25.0,Pune,Independent House,11720000.0
1015.0,2,1.0,1,1.0,6.0,Delhi,Apartment,14750000.0
1077.0,2,1.0,1,1.0,27.0,Kolkata,Apartment,6870000.0
1874.0,3,2.0,3,1.0,23.0,Mumbai,Independent House,30390000.0
1484.0,2,1.0,2,1.0,30.0,Delhi,Apartment,17440000.0
1564.0,3,,2,2.0,13.0,Hyderabad,Apartment,16340000.0
1878.0,3,3.0,1,2.0,33.0,Mumbai,Villa,36840000.0
2569.0,4,3.0,3,0.0,27.0,Delhi,Independent House,32440000.0
1945.0,3,3.0,1,1.0,26.0,Mumbai,Independent House,32470000.0
2455.0,4,3.0,3,2.0,7.0,Mumbai,Villa,67400000.0
2454.0,4,4.0,3,2.0,27.0,Pune,Villa,31290000.0
831.0,1,1.0,1,1.0,4.0,Delhi,Apartment,10470000.0
3616.0,6,5.0,2,1.0,12.0,Chennai,Villa,51030000.0
3093.0,5,5.0,1,2.0,43.0,Mumbai,Villa,55600000.0
1093.0,2,1.0,1,1.0,42.0,Bangalore,Apartment,9460000.0
1157.0,2,2.0,1,0.0,3.0,Hyderabad,Apartment,10350000.0
3450.0,6,5.0,3,2.0,36.0,Mumbai,Villa,56740000.0
2973.0,5,4.0,3,0.0,11.0,Mumbai,Independent House,63150000.0
1816.0,3,2.0,2,0.0,10.0,Chennai,Independent House,22370000.0
1967.0,3,2.0,2,1.0,28.0,Pune,Apartment,17000000.0
1024.0,2,2.0,2,0.0,1.0,Pune,Apartment,10820000.0
2997.0,5,5.0,1,2.0,19.0,Chennai,Independent House,29930000.0
1583.0,3,3.0,2,1.0,25.0,Mumbai,Apartment,23670000.0
1521.0,2,2.0,1,1.0,25.0,Chennai,Apartment,14000000.0
1505.0,2,2.0,2,2.0,17.0,Kolkata,Independent House,12450000.0
709.0,1,1.0,2,1.0,32.0,Bangalore,Apartment,6170000.0
3118.0,5,5.0,2,2.0,14.0,Hyderabad,Villa,38860000.0
928.0,1,1.0,1,1.0,31.0,Mumbai,Apartment,13180000.0
1167.0,2,1.0,2,1.0,29.0,Mumbai,Apartment,16650000.0
653.0,1,1.0,2,1.0,6.0,Delhi,Apartment,8930000.0
2412.0,4,3.0,3,2.0,33.0,Mumbai,Villa,50620000.0
1385.0,2,1.0,1,1.0,8.0,Mumbai,Independent House,27490000.0
2044.0,3,3.0,1,1.0,14.0,Mumbai,Independent House,31960000.0
4026.0,6,5.0,3,3.0,16.0,Chennai,Villa,54680000.0
1013.0,2,1.0,1,1.0,13.0,Bangalore,Apartment,12360000.0
656.0,1,1.0,1,1.0,1.0,Bangalore,Apartment,8430000.0
2515.0,4,4.0,1,2.0,38.0,Delhi,Independent House,26950000.0
851.0,1,1.0,1,1.0,38.0,Pune,Apartment,6760000.0
1143.0,2,1.0,2,1.0,41.0,Chennai,Apartment,8260000.0
2013.0,3,2.0,2,1.0,35.0,Mumbai,Apartment,29490000.0
2024.0,3,3.0,1,0.0,14.0,Mumbai,Independent House,38420000.0
1605.0,3,3.0,1,0.0,4.0,Delhi,Apartment,28090000.0
1335.0,2,1.0,1,0.0,7.0,Pune,Apartment,12790000.0
3081.0,5,5.0,3,1.0,1.0,Pune,Villa,49750000.0
3495.0,6,5.0,1,2.0,10.0,Mumbai,Villa,77730000.0
2574.0,4,4.0,1,3.0,43.0,Bangalore,Villa,30130000.0
3228.0,6,5.0,2,,23.0,Delhi,Independent House,42380000.0
1311.0,2,2.0,2,2.0,4.0,Delhi,Apartment,18270000.0
1577.0,3,2.0,1,0.0,13.0,Hyderabad,Apartment,16940000.0
1141.0,2,1.0,2,0.0,38.0,Pune,Apartment,9410000.0
1922.0,3,3.0,3,2.0,10.0,Bangalore,Independent House,24970000.0
1322.0,2,1.0,3,2.0,44.0,Mumbai,Independent House,17490000.0
2067.0,3,3.0,1,1.0,29.0,Pune,Independent House,18850000.0
1599.0,3,2.0,1,1.0,43.0,Mumbai,Apartment,20670000.0
1203.0,2,1.0,1,0.0,0.0,Mumbai,Apartment,23840000.0
1193.0,2,1.0,2,0.0,36.0,Bangalore,Apartment,10060000.0
1328.0,2,2.0,2,2.0,5.0,Mumbai,Independent House,25470000.0
4010.0,6,5.0,2,2.0,18.0,Pune,Villa,50770000.0
588.0,1,1.0,3,1.0,5.0,Kolkata,Independent House,6440000.0
1146.0,2,1.0,2,1.0,20.0,Pune,Apartment,10680000.0
988.0,2,1.0,1,2.0,18.0,Bangalore,Apartment,10580000.0
1412.0,2,1.0,1,1.0,37.0,Pune,Apartment,11950000.0
2561.0,4,4.0,2,0.0,29.0,Pune,Independent House,22260000.0
